"zipn","p","dperson","sp","sccost","dlcost","dbcost","stcost","sctime","dltime","dbtime","sttime","stransittime","sttotime","SCAV","AVtech","STAV","DLAW","DBAW","DBDW","PRCP","BKLN","TEMP","purpose","SCAW","STAW","scooter_av","dlbike_av","dkbike_av","sctransit_av","triptime","car_av","transit_av","rd_av","walk_av","bike_av","choice","cartime","transittime","rdtime","walktime","biketime","PRCP_1","PRCP_2","PRCP_3","BKLN_1","BKLN_2","BKLN_3","BKLN_4","purpose_1","purpose_2","purpose_3","purpose_4","purpose_5","purpose_6","who","age","race","edu","work","zipcode","hhsize","child","hhincome","idincome","veh","bike","higheredu","employ","white","stu_dummy","mean_hhincome","veh_dummy","gender_F","gender_M","gender_O","mean_idincome","originpurpose_errand","originpurpose_home","originpurpose_school","originpurpose_shopping","originpurpose_social","originpurpose_work","trippurp_HBO","trippurp_HBSHOP","trippurp_HBSOC","trippurp_HBW","trippurp_NHB","meanincomek","sccost_adj","dlcost_adj","dbcost_adj","stcost_adj","sttocost_adj","popdensity","BKLNn"
85119," 172","  57","5"," 8.34","0.00","0.00","6.0","29"," 0"," 0","15","  9"," 24","3","0","0","0","0","0","3","4","95","4","3","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0",1648,38,1,5,1,"85119",1,0,"6",6,1,1,1,1,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0.196235294117647,0,0,0.141176470588235,0.188235294117647,481.9104722,0
85119," 172","  57","4","11.28","0.00","0.00","4.0","23"," 0"," 0"," 9"," 12"," 21","1","0","3","0","0","0","2","3","95","4","1","3","1","0","0","0","15","1","0","0","0","0"," 1","15","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0",1648,38,1,5,1,"85119",1,0,"6",6,1,1,1,1,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0.265411764705882,0,0,0.0941176470588235,0.141176470588235,481.9104722,0.5
85119," 172","  57","4","11.28","0.00","0.00","4.0","23"," 0"," 0"," 9"," 12"," 21","1","0","3","0","0","0","2","3","95","4","1","3","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0",1648,38,1,5,1,"85119",1,0,"6",6,1,1,1,1,1,0,42500,1,0,1,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0.265411764705882,0,0,0.0941176470588235,0.141176470588235,481.9104722,0.5
30116," 285","  56","4"," 5.40","0.00","0.00","3.0","23"," 0"," 0","12"," 10"," 22","0","1","1","0","0","0","2","3","95","3","0","0","0","0","0","1","15","1","0","0","0","0","10","15","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0",1649,34,1,5,1,"30116",6,4,"5",5,1,1,1,1,1,0,30000,1,1,0,0,30000,0,1,0,0,0,0,0,1,0,0,0,30,0.18,0,0,0.1,0.166666666666667,226.4756223,0.5
30116," 285","  56","5"," 5.40","0.00","0.00","3.0","23"," 0"," 0"," 9"," 12"," 21","3","1","5","0","0","0","1","2","40","3","3","0","0","0","0","1","15","1","0","0","0","0"," 1","15","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0",1649,34,1,5,1,"30116",6,4,"5",5,1,1,1,1,1,0,30000,1,1,0,0,30000,0,1,0,0,0,0,0,1,0,0,0,30,0.18,0,0,0.1,0.166666666666667,226.4756223,0.8
30116," 285","  56","6"," 5.40","0.00","0.00","0.0","23"," 0"," 0","12"," 10"," 22","0","1","5","0","0","0","3","4","60","3","0","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0",1649,34,1,5,1,"30116",6,4,"5",5,1,1,1,1,1,0,30000,1,1,0,0,30000,0,1,0,0,0,0,0,1,0,0,0,30,0.18,0,0,0,0.0666666666666667,226.4756223,0
30116," 285","  56","6"," 5.40","0.00","0.00","0.0","23"," 0"," 0","12"," 10"," 22","0","1","5","0","0","0","3","4","60","3","0","0","0","0","0","1","15","1","0","0","0","0","10","15","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0",1649,34,1,5,1,"30116",6,4,"5",5,1,1,1,1,1,0,30000,1,1,0,0,30000,0,1,0,0,0,0,0,1,0,0,0,30,0.18,0,0,0,0.0666666666666667,226.4756223,0
30116," 285","  56","4"," 5.40","0.00","0.00","3.0","23"," 0"," 0","12"," 10"," 22","0","1","1","0","0","0","2","3","95","3","0","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0",1649,34,1,5,1,"30116",6,4,"5",5,1,1,1,1,1,0,30000,1,1,0,0,30000,0,1,0,0,0,0,0,1,0,0,0,30,0.18,0,0,0.1,0.166666666666667,226.4756223,0.5
30116," 285","  56","5"," 5.40","0.00","0.00","3.0","23"," 0"," 0"," 9"," 12"," 21","3","1","5","0","0","0","1","2","40","3","3","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0",1649,34,1,5,1,"30116",6,4,"5",5,1,1,1,1,1,0,30000,1,1,0,0,30000,0,1,0,0,0,0,0,1,0,0,0,30,0.18,0,0,0.1,0.166666666666667,226.4756223,0.8
32789," 262","  42","6"," 2.40","2.40","2.40","0.0"," 4"," 3"," 5"," 0","  0","  0","1","1","0","5","3","0","3","1","40","4","0","0","0","0","1","0","3","1","0","0","0","0"," 1","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0",1650,60,1,4,1,"32789",2,0,"6",6,2,1,0,1,1,0,42500,1,1,0,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0.0564705882352941,0.0564705882352941,0.0564705882352941,0,0.0470588235294118,3147.929753,1
32789," 262","  42","5"," 0.00","0.00","2.00","0.0"," 4"," 4"," 4"," 0","  0","  0","1","1","0","0","3","3","3","3","40","4","0","0","1","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0",1650,60,1,4,1,"32789",2,0,"6",6,2,1,0,1,1,0,42500,1,1,0,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0,0,0.0470588235294118,0,0.0470588235294118,3147.929753,0.5
32789," 262","  42","5"," 0.00","0.00","2.00","0.0"," 4"," 4"," 4"," 0","  0","  0","1","1","0","0","3","3","3","3","40","4","0","0","1","0","1","0","0","0","0","0","0","0"," 9","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0",1650,60,1,4,1,"32789",2,0,"6",6,2,1,0,1,1,0,42500,1,1,0,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0,0,0.0470588235294118,0,0.0470588235294118,3147.929753,0.5
32789," 262","  42","4"," 2.40","2.40","2.40","0.0"," 4"," 5"," 3"," 0","  0","  0","0","1","0","0","3","5","3","3","80","4","0","0","1","0","1","0","0","0","0","0","0","0"," 9","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0",1650,60,1,4,1,"32789",2,0,"6",6,2,1,0,1,1,0,42500,1,1,0,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0.0564705882352941,0.0564705882352941,0.0564705882352941,0,0.0470588235294118,3147.929753,0.5
32789," 262","  42","5"," 0.00","0.00","2.00","0.0"," 4"," 4"," 4"," 0","  0","  0","1","1","0","0","3","3","3","3","40","4","0","0","0","1","0","0","3","1","0","0","0","0"," 1","3","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0",1650,60,1,4,1,"32789",2,0,"6",6,2,1,0,1,1,0,42500,1,1,0,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0,0,0.0470588235294118,0,0.0470588235294118,3147.929753,0.5
32789," 262","  42","6"," 2.40","2.40","2.40","0.0"," 4"," 3"," 5"," 0","  0","  0","1","1","0","5","3","0","3","1","40","4","0","0","1","1","1","0","0","0","0","0","0","0"," 9","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0",1650,60,1,4,1,"32789",2,0,"6",6,2,1,0,1,1,0,42500,1,1,0,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0.0564705882352941,0.0564705882352941,0.0564705882352941,0,0.0470588235294118,3147.929753,1
32789," 262","  42","4"," 2.40","2.40","2.40","0.0"," 4"," 5"," 3"," 0","  0","  0","0","1","0","0","3","5","3","3","80","4","0","0","0","1","0","0","3","1","0","0","0","0"," 1","3","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0",1650,60,1,4,1,"32789",2,0,"6",6,2,1,0,1,1,0,42500,1,1,0,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0.0564705882352941,0.0564705882352941,0.0564705882352941,0,0.0470588235294118,3147.929753,0.5
32789," 262","  42","4"," 2.40","2.40","2.40","0.0"," 4"," 5"," 3"," 0","  0","  0","0","1","0","0","3","5","3","3","80","4","0","0","1","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0",1650,60,1,4,1,"32789",2,0,"6",6,2,1,0,1,1,0,42500,1,1,0,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0.0564705882352941,0.0564705882352941,0.0564705882352941,0,0.0470588235294118,3147.929753,0.5
32789," 262","  42","6"," 2.40","2.40","2.40","0.0"," 4"," 3"," 5"," 0","  0","  0","1","1","0","5","3","0","3","1","40","4","0","0","1","1","0","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0",1650,60,1,4,1,"32789",2,0,"6",6,2,1,0,1,1,0,42500,1,1,0,0,42500,0,1,0,0,0,0,1,0,0,0,0,42.5,0.0564705882352941,0.0564705882352941,0.0564705882352941,0,0.0470588235294118,3147.929753,1
85029," 133"," 117","4"," 0.00","0.00","0.00","5.2"," 0"," 0"," 0","12"," 60"," 72","0","0","5","0","0","0","3","3","40","1","0","5","0","0","0","1","45","1","0","0","0","0"," 1","45","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0",1651,30,1,6,1,"85029",6,2,"7",7,2,1,1,1,1,0,62500,1,1,0,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0,0,0.0832,0.1152,4530.336372,0.5
85029," 133"," 117","5"," 0.00","0.00","0.00","5.5"," 0"," 0"," 0","18"," 57"," 75","0","0","1","0","0","0","3","3","40","1","0","1","0","0","0","1","45","1","0","0","0","0"," 1","45","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0",1651,30,1,6,1,"85029",6,2,"7",7,2,1,1,1,1,0,62500,1,1,0,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0,0,0.088,0.12,4530.336372,0.5
85029," 133"," 117","6"," 0.00","0.00","0.00","2.8"," 0"," 0"," 0","12"," 60"," 72","0","0","1","0","0","0","2","4","80","1","0","1","0","0","0","1","45","1","0","0","0","0","10","45","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0",1651,30,1,6,1,"85029",6,2,"7",7,2,1,1,1,1,0,62500,1,1,0,0,62500,0,0,0,0,0,1,0,0,0,0,1,62.5,0,0,0,0.0448,0.0768,4530.336372,0
6517," 211"," 115","4"," 0.00","0.00","0.00","3.7"," 0"," 0"," 0","18"," 14"," 32","0","0","1","0","0","0","1","1","60","1","0","1","0","0","0","1","20","1","0","0","0","0"," 1","20","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0",1652,43,2,5,1,"06517",2,0,"5",5,1,0,1,1,0,0,30000,1,1,0,0,30000,0,0,0,0,0,1,0,0,0,0,1,30,0,0,0,0.123333333333333,0.19,2920.369642,1
6517," 211"," 115","6"," 0.00","0.00","0.00","2.5"," 0"," 0"," 0"," 6"," 21"," 27","0","0","3","0","0","0","2","3","95","1","0","3","0","0","0","1","20","1","0","0","0","0"," 1","20","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0",1652,43,2,5,1,"06517",2,0,"5",5,1,0,1,1,0,0,30000,1,1,0,0,30000,0,0,0,0,0,1,0,0,0,0,1,30,0,0,0,0.0833333333333333,0.15,2920.369642,0.5
6517," 211"," 115","5"," 0.00","0.00","0.00","4.6"," 0"," 0"," 0","24"," 11"," 35","0","0","5","0","0","0","1","1","40","1","0","5","0","0","0","1","20","1","0","0","0","0"," 1","20","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0",1652,43,2,5,1,"06517",2,0,"5",5,1,0,1,1,0,0,30000,1,1,0,0,30000,0,0,0,0,0,1,0,0,0,0,1,30,0,0,0,0.153333333333333,0.22,2920.369642,1
21208,"  71","  41","4"," 0.00","1.97","2.61","0.0"," 5"," 5"," 6"," 0","  0","  0","5","0","0","5","0","3","1","2","95","5","5","0","1","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0",1653,30,2,5,1,"21208",4,1,"6",6,4,1,1,1,0,1,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0,0.0463529411764706,0.0614117647058824,0,0.0470588235294118,2752.779807,0.8
21208,"  71","  41","6"," 0.00","1.97","0.00","0.0"," 5"," 5"," 8"," 0","  0","  0","5","0","0","0","5","5","2","4","80","5","5","0","0","1","1","0","0","0","0","0","0","0"," 8","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0",1653,30,2,5,1,"21208",4,1,"6",6,4,1,1,1,0,1,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0,0.0463529411764706,0,0,0.0470588235294118,2752.779807,0
21208,"  71","  41","5"," 3.25","2.61","1.97","0.0"," 6"," 6"," 8"," 0","  0","  0","5","0","0","5","3","3","3","1","60","5","5","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0",1653,30,2,5,1,"21208",4,1,"6",6,4,1,1,1,0,1,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0.0764705882352941,0.0614117647058824,0.0463529411764706,0,0.0470588235294118,2752.779807,1
21208,"  71","  41","6"," 0.00","1.97","0.00","0.0"," 5"," 5"," 8"," 0","  0","  0","5","0","0","0","5","5","2","4","80","5","5","0","1","1","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0",1653,30,2,5,1,"21208",4,1,"6",6,4,1,1,1,0,1,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0,0.0463529411764706,0,0,0.0470588235294118,2752.779807,0
21208,"  71","  41","5"," 3.25","2.61","1.97","0.0"," 6"," 6"," 8"," 0","  0","  0","5","0","0","5","3","3","3","1","60","5","5","0","1","0","0","0","45","0","0","0","1","0"," 4","0","0","0","45","0","0","0","1","1","0","0","0","0","0","0","0","1","0",1653,30,2,5,1,"21208",4,1,"6",6,4,1,1,1,0,1,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0.0764705882352941,0.0614117647058824,0.0463529411764706,0,0.0470588235294118,2752.779807,1
21208,"  71","  41","6"," 0.00","1.97","0.00","0.0"," 5"," 5"," 8"," 0","  0","  0","5","0","0","0","5","5","2","4","80","5","5","0","1","0","0","0","45","0","0","0","1","0"," 4","0","0","0","45","0","0","1","0","0","0","0","1","0","0","0","0","1","0",1653,30,2,5,1,"21208",4,1,"6",6,4,1,1,1,0,1,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0,0.0463529411764706,0,0,0.0470588235294118,2752.779807,0
21208,"  71","  41","5"," 3.25","2.61","1.97","0.0"," 6"," 6"," 8"," 0","  0","  0","5","0","0","5","3","3","3","1","60","5","5","0","0","1","1","0","0","0","0","0","0","0"," 9","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0",1653,30,2,5,1,"21208",4,1,"6",6,4,1,1,1,0,1,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0.0764705882352941,0.0614117647058824,0.0463529411764706,0,0.0470588235294118,2752.779807,1
21208,"  71","  41","4"," 0.00","1.97","2.61","0.0"," 5"," 5"," 6"," 0","  0","  0","5","0","0","5","0","3","1","2","95","5","5","0","1","0","1","0","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0",1653,30,2,5,1,"21208",4,1,"6",6,4,1,1,1,0,1,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0,0.0463529411764706,0.0614117647058824,0,0.0470588235294118,2752.779807,0.8
21208,"  71","  41","4"," 0.00","1.97","2.61","0.0"," 5"," 5"," 6"," 0","  0","  0","5","0","0","5","0","3","1","2","95","5","5","0","0","1","0","0","45","0","0","0","1","0"," 4","0","0","0","45","0","1","0","0","0","1","0","0","0","0","0","0","1","0",1653,30,2,5,1,"21208",4,1,"6",6,4,1,1,1,0,1,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,0,1,42.5,0,0.0463529411764706,0.0614117647058824,0,0.0470588235294118,2752.779807,0.8
60634," 261","  55","4"," 0.00","0.00","0.00","3.0","21"," 0"," 0"," 5","  7"," 12","5","0","0","0","0","0","3","4","40","3","5","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0",1654,42,1,4,1,"60634",1,0,"7",7,1,1,0,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,1,0,0,0,62.5,0,0,0,0.048,0.08,10445.3817,0
60634," 261","  55","5"," 0.00","0.00","0.00","0.0","18"," 0"," 0"," 9","  5"," 14","0","0","1","0","0","0","2","4","40","3","0","1","1","0","0","0","10","1","0","0","0","0"," 7","10","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0",1654,42,1,4,1,"60634",1,0,"7",7,1,1,0,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,1,0,0,0,62.5,0,0,0,0,0.032,10445.3817,0
60634," 261","  55","4"," 0.00","0.00","0.00","3.0","21"," 0"," 0"," 5","  7"," 12","5","0","0","0","0","0","3","4","40","3","5","0","1","0","0","0","10","1","0","0","0","0"," 7","10","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0",1654,42,1,4,1,"60634",1,0,"7",7,1,1,0,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,1,0,0,0,62.5,0,0,0,0.048,0.08,10445.3817,0
60634," 261","  55","6"," 7.22","0.00","0.00","2.0","14"," 0"," 0"," 5","  7"," 12","3","0","3","0","0","0","2","1","40","3","3","3","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",1654,42,1,4,1,"60634",1,0,"7",7,1,1,0,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,1,0,0,0,62.5,0.11552,0,0,0.032,0.064,10445.3817,1
60634," 261","  55","6"," 7.22","0.00","0.00","2.0","14"," 0"," 0"," 5","  7"," 12","3","0","3","0","0","0","2","1","40","3","3","3","0","0","0","1","10","1","0","0","0","0"," 1","10","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",1654,42,1,4,1,"60634",1,0,"7",7,1,1,0,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,1,0,0,0,62.5,0.11552,0,0,0.032,0.064,10445.3817,1
60634," 261","  55","5"," 0.00","0.00","0.00","0.0","18"," 0"," 0"," 9","  5"," 14","0","0","1","0","0","0","2","4","40","3","0","1","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0",1654,42,1,4,1,"60634",1,0,"7",7,1,1,0,1,1,0,62500,1,0,1,0,62500,0,1,0,0,0,0,0,1,0,0,0,62.5,0,0,0,0,0.032,10445.3817,0
42376," 279","  53","6"," 4.46","0.00","0.00","2.0","28"," 0"," 0"," 9","  8"," 17","1","0","0","0","0","0","1","1","80","3","1","0","0","0","0","1","45","0","0","0","0","1"," 5","0","0","0","0","45","1","0","0","1","0","0","0","0","0","1","0","0","0",1655,33,1,4,1,"42376",3,1,"8",5,2,1,0,1,1,0,72500,1,1,0,0,30000,0,1,0,0,0,0,0,1,0,0,0,30,0.148666666666667,0,0,0.0666666666666667,0.133333333333333,57.99927988,1
42376," 279","  53","4"," 9.08","0.00","0.00","2.0","28"," 0"," 0"," 7"," 10"," 17","3","0","3","0","0","0","1","3","95","3","3","3","0","0","0","1","45","0","0","0","0","1"," 5","0","0","0","0","45","1","0","0","0","0","1","0","0","0","1","0","0","0",1655,33,1,4,1,"42376",3,1,"8",5,2,1,0,1,1,0,72500,1,1,0,0,30000,0,1,0,0,0,0,0,1,0,0,0,30,0.302666666666667,0,0,0.0666666666666667,0.133333333333333,57.99927988,0.5
42376," 279","  53","5"," 0.00","0.00","0.00","1.0","28"," 0"," 0"," 3"," 12"," 15","1","0","5","0","0","0","1","2","80","3","1","5","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0",1655,33,1,4,1,"42376",3,1,"8",5,2,1,0,1,1,0,72500,1,1,0,0,30000,0,1,0,0,0,0,0,1,0,0,0,30,0,0,0,0.0333333333333333,0.1,57.99927988,0.8
42376," 279","  53","6"," 4.46","0.00","0.00","2.0","28"," 0"," 0"," 9","  8"," 17","1","0","0","0","0","0","1","1","80","3","1","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0",1655,33,1,4,1,"42376",3,1,"8",5,2,1,0,1,1,0,72500,1,1,0,0,30000,0,1,0,0,0,0,0,1,0,0,0,30,0.148666666666667,0,0,0.0666666666666667,0.133333333333333,57.99927988,1
42376," 279","  53","4"," 9.08","0.00","0.00","2.0","28"," 0"," 0"," 7"," 10"," 17","3","0","3","0","0","0","1","3","95","3","3","3","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0",1655,33,1,4,1,"42376",3,1,"8",5,2,1,0,1,1,0,72500,1,1,0,0,30000,0,1,0,0,0,0,0,1,0,0,0,30,0.302666666666667,0,0,0.0666666666666667,0.133333333333333,57.99927988,0.5
42376," 279","  53","5"," 0.00","0.00","0.00","1.0","28"," 0"," 0"," 3"," 12"," 15","1","0","5","0","0","0","1","2","80","3","1","5","0","0","0","1","45","0","0","0","0","1"," 5","0","0","0","0","45","1","0","0","0","1","0","0","0","0","1","0","0","0",1655,33,1,4,1,"42376",3,1,"8",5,2,1,0,1,1,0,72500,1,1,0,0,30000,0,1,0,0,0,0,0,1,0,0,0,30,0,0,0,0.0333333333333333,0.1,57.99927988,0.8
91977," 260","  54","5"," 3.66","0.00","0.00","2.0","18"," 0"," 0"," 9","  5"," 14","5","1","5","0","0","0","1","2","95","2","5","0","0","0","0","1","10","1","0","0","0","0"," 1","10","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0",1656,37,6,2,1,"91977",4,2,"6",6,1,1,0,1,0,0,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,1,0,42.5,0.0861176470588235,0,0,0.0470588235294118,0.0941176470588235,6041.610599,0.8
91977," 260","  54","5"," 3.66","0.00","0.00","2.0","18"," 0"," 0"," 9","  5"," 14","5","1","5","0","0","0","1","2","95","2","5","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0",1656,37,6,2,1,"91977",4,2,"6",6,1,1,0,1,0,0,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,1,0,42.5,0.0861176470588235,0,0,0.0470588235294118,0.0941176470588235,6041.610599,0.8
91977," 260","  54","4"," 3.66","0.00","0.00","2.0","14"," 0"," 0"," 5","  7"," 12","3","1","1","0","0","0","3","1","60","2","3","0","1","0","0","0","10","1","0","0","0","0"," 1","10","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0",1656,37,6,2,1,"91977",4,2,"6",6,1,1,0,1,0,0,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,1,0,42.5,0.0861176470588235,0,0,0.0470588235294118,0.0941176470588235,6041.610599,1
91977," 260","  54","6"," 7.22","0.00","0.00","1.0","18"," 0"," 0"," 3","  9"," 12","3","1","3","0","0","0","1","4","95","2","3","0","0","0","0","1","10","1","0","0","0","0"," 1","10","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0",1656,37,6,2,1,"91977",4,2,"6",6,1,1,0,1,0,0,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,1,0,42.5,0.169882352941176,0,0,0.0235294117647059,0.0705882352941176,6041.610599,0
91977," 260","  54","6"," 7.22","0.00","0.00","1.0","18"," 0"," 0"," 3","  9"," 12","3","1","3","0","0","0","1","4","95","2","3","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0",1656,37,6,2,1,"91977",4,2,"6",6,1,1,0,1,0,0,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,1,0,42.5,0.169882352941176,0,0,0.0235294117647059,0.0705882352941176,6041.610599,0
91977," 260","  54","4"," 3.66","0.00","0.00","2.0","14"," 0"," 0"," 5","  7"," 12","3","1","1","0","0","0","3","1","60","2","3","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0",1656,37,6,2,1,"91977",4,2,"6",6,1,1,0,1,0,0,42500,1,0,1,0,42500,0,0,0,0,0,1,0,0,0,1,0,42.5,0.0861176470588235,0,0,0.0470588235294118,0.0941176470588235,6041.610599,1
92395," 243","  52","4"," 9.08","0.00","0.00","0.0","23"," 0"," 0"," 7"," 10"," 17","0","1","5","0","0","0","1","4","40","3","0","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0",1657,26,1,3,1,"92395",4,0,"7",4,2,1,0,1,1,0,62500,1,1,0,0,22500,0,0,0,1,0,0,0,0,0,0,1,22.5,0.403555555555556,0,0,0,0.0888888888888889,2479.242194,0
92395," 243","  52","6"," 4.46","0.00","0.00","4.0","23"," 0"," 0"," 9","  8"," 17","3","1","5","0","0","0","2","1","95","3","3","0","1","0","0","0","45","0","0","0","0","1"," 7","0","0","0","0","45","0","1","0","1","0","0","0","0","0","1","0","0","0",1657,26,1,3,1,"92395",4,0,"7",4,2,1,0,1,1,0,62500,1,1,0,0,22500,0,0,0,1,0,0,0,0,0,0,1,22.5,0.198222222222222,0,0,0.177777777777778,0.266666666666667,2479.242194,1
92395," 243","  52","6"," 4.46","0.00","0.00","4.0","23"," 0"," 0"," 9","  8"," 17","3","1","5","0","0","0","2","1","95","3","3","0","1","0","0","1","0","0","0","0","0","0"," 7","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0",1657,26,1,3,1,"92395",4,0,"7",4,2,1,0,1,1,0,62500,1,1,0,0,22500,0,0,0,1,0,0,0,0,0,0,1,22.5,0.198222222222222,0,0,0.177777777777778,0.266666666666667,2479.242194,1
92395," 243","  52","5"," 0.00","0.00","0.00","0.0","23"," 0"," 0"," 9","  8"," 17","0","1","3","0","0","0","3","2","60","3","0","0","1","0","0","0","45","0","0","0","0","1"," 7","0","0","0","0","45","0","0","1","0","1","0","0","0","0","1","0","0","0",1657,26,1,3,1,"92395",4,0,"7",4,2,1,0,1,1,0,62500,1,1,0,0,22500,0,0,0,1,0,0,0,0,0,0,1,22.5,0,0,0,0,0.0888888888888889,2479.242194,0.8
