zipn,p,sp,carcost,carpark,carfeetotal,transitcost,rdcost,cartime,transittime,rdtime,walktime,biketime,purpose,car_av,transit_av,rd_av,walk_av,bike_av,choice,who,purpose_1,purpose_2,purpose_3,purpose_4,purpose_5,purpose_6,age,race,edu,work,zipcode,hhsize,child,hhincome,idincome,veh,bike,higheredu,employ,white,stu_dummy,mean_hhincome,veh_dummy,gender_F,gender_M,gender_O,originpurp,originpurpose_errand,originpurpose_home,originpurpose_school,originpurpose_shopping,originpurpose_social,originpurpose_work,meanincomehh,meanincomeindiv,carfeetotal_adj,transitcost_adj,rdcost_adj,popdensity,carfeetotal_adjindiv,transitcost_adjindiv,rdcost_adjindiv
43506,1723,1,10.42,8,18.42,2.5,47.63,68,99,59,417,169,1,1,1,1,1,1,1,832,1,0,0,0,0,0,42,2,6,1,43506,3,1,9,7,2,1,1,1,0,1,125000,1,0,1,0,3,0,0,0,1,0,0,125,62.5,0.14736,0.02,0.38104,145.8827233,0.29472,0.04,0.76208
43613,1526,1,0.92,0,0.92,2.5,11.38,19,25,17,140,36,2,1,1,1,1,0,1,935,0,1,0,0,0,0,30,1,6,1,43613,2,0,9,7,2,0,1,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,62.5,0.00736,0.02,0.09104,5156.479218,0.01472,0.04,0.18208
43613,1526,2,0.92,8,8.92,1.5,11.38,17,25,19,140,48,2,1,1,1,1,0,1,935,0,1,0,0,0,0,30,1,6,1,43613,2,0,9,7,2,0,1,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,62.5,0.07136,0.012,0.09104,5156.479218,0.14272,0.024,0.18208
43613,1526,3,1.24,8,9.24,3.5,11.38,14,28,17,119,42,2,1,1,1,1,0,1,935,0,1,0,0,0,0,30,1,6,1,43613,2,0,9,7,2,0,1,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,62.5,0.07392,0.028,0.09104,5156.479218,0.14784,0.056,0.18208
43614,1782,3,0.21,4,4.21,3.5,5.9,8,10,8,68,20,6,1,1,1,1,1,1,799,0,0,0,0,0,1,33,1,3,1,43614,2,0,9,8,1,1,0,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,87.5,0.03368,0.028,0.0472,3232.891832,0.048114286,0.04,0.067428571
43614,1782,2,0.28,8,8.28,3.5,7.98,6,9,8,50,15,6,1,1,1,1,1,1,799,0,0,0,0,0,1,33,1,3,1,43614,2,0,9,8,1,1,0,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,87.5,0.06624,0.028,0.06384,3232.891832,0.094628571,0.04,0.0912
43614,1782,1,0.25,4,4.25,1.5,6.94,7,10,7,50,20,6,1,1,1,1,1,1,799,0,0,0,0,0,1,33,1,3,1,43614,2,0,9,8,1,1,0,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,87.5,0.034,0.012,0.05552,3232.891832,0.048571429,0.017142857,0.079314286
43713,1585,3,14.54,0,14.54,1.5,108.05,159,317,215,1561,398,1,1,1,1,1,1,3,842,1,0,0,0,0,0,37,1,5,1,43713,4,2,7,7,2,1,1,1,1,0,62500,1,0,1,0,6,0,0,0,0,1,0,62.5,62.5,0.23264,0.024,1.7288,81.53375369,0.23264,0.024,1.7288
43713,1585,2,10.74,0,10.74,1.5,127.12,159,234,215,1561,398,1,1,1,1,1,1,1,842,1,0,0,0,0,0,37,1,5,1,43713,4,2,7,7,2,1,1,1,1,0,62500,1,0,1,0,6,0,0,0,0,1,0,62.5,62.5,0.17184,0.024,2.03392,81.53375369,0.17184,0.024,2.03392
43713,1585,1,14.54,4,18.54,2.5,127.12,187,276,159,1561,468,1,1,1,1,1,1,1,842,1,0,0,0,0,0,37,1,5,1,43713,4,2,7,7,2,1,1,1,1,0,62500,1,0,1,0,6,0,0,0,0,1,0,62.5,62.5,0.29664,0.04,2.03392,81.53375369,0.29664,0.04,2.03392
43812,1731,1,0.35,0,0.35,1.5,5.52,6,9,6,54,14,3,1,1,1,1,1,1,828,0,0,1,0,0,0,54,1,3,1,43812,2,0,9,4,2,1,0,1,1,0,125000,1,1,0,0,2,0,1,0,0,0,0,125,22.5,0.0028,0.012,0.04416,118.0116148,0.015555556,0.066666667,0.245333333
43812,1731,3,0.48,4,4.48,1.5,7.47,6,9,5,62,14,3,1,1,1,1,1,1,828,0,0,1,0,0,0,54,1,3,1,43812,2,0,9,4,2,1,0,1,1,0,125000,1,1,0,0,2,0,1,0,0,0,0,125,22.5,0.03584,0.012,0.05976,118.0116148,0.199111111,0.066666667,0.332
43812,1731,2,0.41,12,12.41,1.5,5.52,6,8,6,54,16,3,1,1,1,1,1,1,828,0,0,1,0,0,0,54,1,3,1,43812,2,0,9,4,2,1,0,1,1,0,125000,1,1,0,0,2,0,1,0,0,0,0,125,22.5,0.09928,0.012,0.04416,118.0116148,0.551555556,0.066666667,0.245333333
43917,837,3,2.5,4,6.5,2.5,13.18,20,29,23,141,42,3,1,1,1,1,1,1,1293,0,0,1,0,0,0,39,1,5,2,43917,4,1,6,6,1,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.152941176,0.058823529,0.310117647,88.46262341,0.152941176,0.058823529,0.310117647
43917,837,1,2.5,12,14.5,1.5,13.18,23,29,23,166,50,3,1,1,1,1,1,1,1293,0,0,1,0,0,0,39,1,5,2,43917,4,1,6,6,1,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.341176471,0.035294118,0.310117647,88.46262341,0.341176471,0.035294118,0.310117647
43917,837,2,2.17,0,2.17,3.5,17.83,20,29,17,191,57,3,1,1,1,1,1,1,1293,0,0,1,0,0,0,39,1,5,2,43917,4,1,6,6,1,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,42.5,0.051058824,0.082352941,0.419529412,88.46262341,0.051058824,0.082352941,0.419529412
43935,1750,3,6.66,0,6.66,2.5,121.19,178,228,132,1483,445,4,1,1,1,1,0,1,816,0,0,0,1,0,0,42,1,4,1,43935,2,0,6,3,2,0,0,1,1,0,42500,1,0,1,0,2,0,1,0,0,0,0,42.5,17.5,0.156705882,0.058823529,2.851529412,456.90492,0.380571429,0.142857143,6.925142857
43935,1521,3,5.69,0,5.69,3.5,63.26,125,135,92,1038,230,3,1,1,1,1,0,1,925,0,0,1,0,0,0,39,1,4,1,43935,2,0,6,4,2,0,0,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,22.5,0.133882353,0.082352941,1.488470588,456.90492,0.252888889,0.155555556,2.811555556
43935,1521,1,4.21,8,12.21,2.5,74.42,125,183,108,767,271,3,1,1,1,1,0,1,925,0,0,1,0,0,0,39,1,4,1,43935,2,0,6,4,2,0,0,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,22.5,0.287294118,0.058823529,1.751058824,456.90492,0.542666667,0.111111111,3.307555556
43935,1521,2,4.95,12,16.95,2.5,74.42,108,135,108,1038,311,3,1,1,1,1,0,1,925,0,0,1,0,0,0,39,1,4,1,43935,2,0,6,4,2,0,0,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,22.5,0.398823529,0.058823529,1.751058824,456.90492,0.753333333,0.111111111,3.307555556
43935,1750,2,6.66,4,10.66,1.5,121.19,132,228,132,1290,387,4,1,1,1,1,0,1,816,0,0,0,1,0,0,42,1,4,1,43935,2,0,6,3,2,0,0,1,1,0,42500,1,0,1,0,2,0,1,0,0,0,0,42.5,17.5,0.250823529,0.035294118,2.851529412,456.90492,0.609142857,0.085714286,6.925142857
43935,1750,1,7.83,8,15.83,1.5,89.57,132,193,155,1483,387,4,1,1,1,1,0,2,816,0,0,0,1,0,0,42,1,4,1,43935,2,0,6,3,2,0,0,1,1,0,42500,1,0,1,0,2,0,1,0,0,0,0,42.5,17.5,0.372470588,0.035294118,2.107529412,456.90492,0.904571429,0.085714286,5.118285714
44011,1817,3,0.59,4,4.59,1.5,8.53,14,17,14,113,29,5,1,1,1,1,1,1,780,0,0,0,0,1,0,42,1,4,1,44011,4,1,8,8,2,1,0,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,87.5,0.063310345,0.020689655,0.117655172,1018.551449,0.052457143,0.017142857,0.097485714
44011,1817,2,0.8,8,8.8,1.5,11.53,14,20,10,98,25,5,1,1,1,1,1,1,780,0,0,0,0,1,0,42,1,4,1,44011,4,1,8,8,2,1,0,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,87.5,0.12137931,0.020689655,0.159034483,1018.551449,0.100571429,0.017142857,0.131771429
44011,1817,1,0.69,12,12.69,1.5,11.53,12,15,14,113,25,5,1,1,1,1,1,2,780,0,0,0,0,1,0,42,1,4,1,44011,4,1,8,8,2,1,0,1,1,0,72500,1,0,1,0,2,0,1,0,0,0,0,72.5,87.5,0.175034483,0.020689655,0.159034483,1018.551449,0.145028571,0.017142857,0.131771429
44041,672,3,0.95,4,4.95,3.5,13.39,17,25,14,140,36,6,1,1,1,1,1,1,45,0,0,0,0,0,1,31,1,6,1,44041,4,2,7,6,2,1,1,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,42.5,0.0792,0.056,0.21424,232.1389827,0.116470588,0.082352941,0.315058824
44041,672,1,1.09,0,1.09,2.5,15.39,19,21,17,140,48,6,1,1,1,1,1,3,45,0,0,0,0,0,1,31,1,6,1,44041,4,2,7,6,2,1,1,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,42.5,0.01744,0.04,0.24624,232.1389827,0.025647059,0.058823529,0.362117647
44041,672,2,0.81,0,0.81,2.5,15.39,19,28,17,161,48,6,1,1,1,1,1,1,45,0,0,0,0,0,1,31,1,6,1,44041,4,2,7,6,2,1,1,1,1,0,62500,1,1,0,0,2,0,1,0,0,0,0,62.5,42.5,0.01296,0.04,0.24624,232.1389827,0.019058824,0.058823529,0.362117647
44057,1765,3,2.91,8,10.91,3.5,32.78,46,67,53,382,115,1,1,1,1,1,0,1,807,1,0,0,0,0,0,26,1,5,1,44057,2,0,6,4,1,0,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,22.5,0.256705882,0.082352941,0.771294118,399.2359694,0.484888889,0.155555556,1.456888889
44057,1765,2,3.93,4,7.93,3.5,32.78,39,57,39,440,97,1,1,1,1,1,0,1,807,1,0,0,0,0,0,26,1,5,1,44057,2,0,6,4,1,0,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,22.5,0.186588235,0.082352941,0.771294118,399.2359694,0.352444444,0.155555556,1.456888889
44057,1765,1,2.91,4,6.91,3.5,32.78,53,57,53,440,132,1,1,1,1,1,0,1,807,1,0,0,0,0,0,26,1,5,1,44057,2,0,6,4,1,0,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,22.5,0.162588235,0.082352941,0.771294118,399.2359694,0.307111111,0.155555556,1.456888889
44060,1831,3,23.54,12,35.54,3.5,184.62,315,342,233,1938,581,1,1,1,1,1,1,1,772,1,0,0,0,0,0,48,1,4,1,44060,3,0,7,7,2,1,0,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.56864,0.056,2.95392,1562.988345,0.56864,0.056,2.95392
44060,1831,1,27.69,4,31.69,2.5,156.93,274,342,315,2622,581,1,1,1,1,1,1,1,772,1,0,0,0,0,0,48,1,4,1,44060,3,0,7,7,2,1,0,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.50704,0.04,2.51088,1562.988345,0.50704,0.04,2.51088
44060,1828,1,6.26,4,10.26,3.5,64.61,108,158,80,897,199,4,1,1,1,1,1,1,20,0,0,0,1,0,0,31,1,6,1,44060,4,1,9,7,2,1,1,1,1,0,125000,1,0,1,0,1,0,0,0,0,0,1,125,62.5,0.08208,0.028,0.51688,1562.988345,0.16416,0.056,1.03376
44060,1828,2,8.47,0,8.47,1.5,64.61,80,117,80,780,234,4,1,1,1,1,1,1,20,0,0,0,1,0,0,31,1,6,1,44060,4,1,9,7,2,1,1,1,1,0,125000,1,0,1,0,1,0,0,0,0,0,1,125,62.5,0.06776,0.012,0.51688,1562.988345,0.13552,0.024,1.03376
44060,1828,3,6.26,8,14.26,1.5,64.61,108,158,108,897,199,4,1,1,1,1,1,1,20,0,0,0,1,0,0,31,1,6,1,44060,4,1,9,7,2,1,1,1,1,0,125000,1,0,1,0,1,0,0,0,0,0,1,125,62.5,0.11408,0.012,0.51688,1562.988345,0.22816,0.024,1.03376
44060,1831,2,23.54,12,35.54,3.5,184.62,233,402,274,2622,581,1,1,1,1,1,1,1,772,1,0,0,0,0,0,48,1,4,1,44060,3,0,7,7,2,1,0,1,1,0,62500,1,0,1,0,2,0,1,0,0,0,0,62.5,62.5,0.56864,0.056,2.95392,1562.988345,0.56864,0.056,2.95392
44070,2313,1,0.22,4,4.22,3.5,4.52,3,5,3,25,7,3,1,1,1,1,1,1,517,0,0,1,0,0,0,26,1,4,2,44070,4,2,5,5,1,1,0,1,1,1,30000,1,0,1,0,1,0,0,0,0,0,1,30,30,0.140666667,0.116666667,0.150666667,2820.090855,0.140666667,0.116666667,0.150666667
44070,2313,2,0.22,8,8.22,1.5,5.19,4,5,3,25,10,3,1,1,1,1,1,5,517,0,0,1,0,0,0,26,1,4,2,44070,4,2,5,5,1,1,0,1,1,1,30000,1,0,1,0,1,0,0,0,0,0,1,30,30,0.274,0.05,0.173,2820.090855,0.274,0.05,0.173
44070,2313,3,0.22,0,0.22,3.5,5.19,3,6,3,33,7,3,1,1,1,1,1,5,517,0,0,1,0,0,0,26,1,4,2,44070,4,2,5,5,1,1,0,1,1,1,30000,1,0,1,0,1,0,0,0,0,0,1,30,30,0.007333333,0.116666667,0.173,2820.090855,0.007333333,0.116666667,0.173
44077,1479,1,11.46,0,11.46,1.5,121.19,155,193,178,1096,329,3,1,1,1,1,0,2,945,0,0,1,0,0,0,34,1,5,4,44077,1,0,2,2,1,0,1,0,1,0,12500,1,0,1,0,2,0,1,0,0,0,0,12.5,12.5,0.9168,0.12,9.6952,930.1686096,0.9168,0.12,9.6952
44077,1479,3,8.47,0,8.47,2.5,121.19,132,193,155,1290,387,3,1,1,1,1,0,2,945,0,0,1,0,0,0,34,1,5,4,44077,1,0,2,2,1,0,1,0,1,0,12500,1,0,1,0,2,0,1,0,0,0,0,12.5,12.5,0.6776,0.2,9.6952,930.1686096,0.6776,0.2,9.6952
44077,1479,2,9.97,4,13.97,1.5,89.57,178,262,132,1290,329,3,1,1,1,1,0,2,945,0,0,1,0,0,0,34,1,5,4,44077,1,0,2,2,1,0,1,0,1,0,12500,1,0,1,0,2,0,1,0,0,0,0,12.5,12.5,1.1176,0.12,7.1656,930.1686096,1.1176,0.12,7.1656
44092,42,3,1.12,12,13.12,3.5,11.38,14,25,17,140,42,6,1,1,1,1,1,2,341,0,0,0,0,0,1,50,1,3,1,44092,4,2,9,4,2,1,0,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,22.5,0.10496,0.028,0.09104,2254.888829,0.583111111,0.155555556,0.505777778
44092,42,2,1.52,4,5.52,1.5,11.38,17,21,17,161,48,6,1,1,1,1,1,1,341,0,0,0,0,0,1,50,1,3,1,44092,4,2,9,4,2,1,0,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,22.5,0.04416,0.012,0.09104,2254.888829,0.245333333,0.066666667,0.505777778
44092,42,1,1.12,12,13.12,2.5,15.39,17,25,17,161,48,6,1,1,1,1,1,2,341,0,0,0,0,0,1,50,1,3,1,44092,4,2,9,4,2,1,0,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,22.5,0.10496,0.02,0.12312,2254.888829,0.583111111,0.111111111,0.684
44102,1571,2,0.8,8,8.8,1.5,10.12,15,25,15,139,31,5,1,1,1,1,1,5,856,0,0,0,0,1,0,25,1,6,1,44102,4,2,8,7,2,1,1,1,1,0,72500,1,1,0,0,5,0,0,1,0,0,0,72.5,62.5,0.12137931,0.020689655,0.139586207,7457.587806,0.1408,0.024,0.16192
44102,1571,1,0.8,4,4.8,3.5,13.69,17,18,17,103,42,5,1,1,1,1,1,5,856,0,0,0,0,1,0,25,1,6,1,44102,4,2,8,7,2,1,1,1,1,0,72500,1,1,0,0,5,0,0,1,0,0,0,72.5,62.5,0.066206897,0.048275862,0.188827586,7457.587806,0.0768,0.056,0.21904
44102,1571,3,1.08,0,1.08,2.5,13.69,15,25,17,121,42,5,1,1,1,1,1,1,856,0,0,0,0,1,0,25,1,6,1,44102,4,2,8,7,2,1,1,1,1,0,72500,1,1,0,0,5,0,0,1,0,0,0,72.5,62.5,0.014896552,0.034482759,0.188827586,7457.587806,0.01728,0.04,0.21904
44113,1040,1,6.46,8,14.46,1.5,32.92,34,58,46,380,114,2,1,1,1,1,1,1,1183,0,1,0,0,0,0,36,1,5,1,44113,2,0,8,7,1,1,1,1,1,0,72500,1,0,1,0,6,0,0,0,0,1,0,72.5,62.5,0.199448276,0.020689655,0.454068966,5017.759206,0.23136,0.024,0.52672
44113,1040,2,6.46,12,18.46,2.5,24.33,46,67,40,281,114,2,1,1,1,1,1,1,1183,0,1,0,0,0,0,36,1,5,1,44113,2,0,8,7,1,1,1,1,1,0,72500,1,0,1,0,6,0,0,0,0,1,0,72.5,62.5,0.25462069,0.034482759,0.335586207,5017.759206,0.29536,0.04,0.38928
44113,1040,3,6.46,8,14.46,2.5,28.62,46,67,40,380,99,2,1,1,1,1,1,1,1183,0,1,0,0,0,0,36,1,5,1,44113,2,0,8,7,1,1,1,1,1,0,72500,1,0,1,0,6,0,0,0,0,1,0,72.5,62.5,0.199448276,0.034482759,0.394758621,5017.759206,0.23136,0.04,0.45792
44113,1832,2,0.19,12,12.19,1.5,3.92,2,4,3,25,6,2,1,1,1,1,0,4,773,0,1,0,0,0,0,39,1,5,1,44113,1,0,7,7,1,0,1,1,1,0,62500,1,0,1,0,1,0,0,0,0,0,1,62.5,62.5,0.19504,0.024,0.06272,5017.759206,0.19504,0.024,0.06272
44113,1832,1,0.19,8,8.19,2.5,3.92,3,4,3,21,7,2,1,1,1,1,0,4,773,0,1,0,0,0,0,39,1,5,1,44113,1,0,7,7,1,0,1,1,1,0,62500,1,0,1,0,1,0,0,0,0,0,1,62.5,62.5,0.13104,0.04,0.06272,5017.759206,0.13104,0.04,0.06272
44113,1832,3,0.14,0,0.14,2.5,4.5,3,4,2,25,6,2,1,1,1,1,0,4,773,0,1,0,0,0,0,39,1,5,1,44113,1,0,7,7,1,0,1,1,1,0,62500,1,0,1,0,1,0,0,0,0,0,1,62.5,62.5,0.00224,0.04,0.072,5017.759206,0.00224,0.04,0.072
44122,1605,1,0.16,12,12.16,3.5,4.84,3,4,3,29,8,3,1,1,1,1,1,5,900,0,0,1,0,0,0,49,1,5,1,44122,1,0,9,9,1,1,1,1,1,1,125000,1,1,0,0,2,0,1,0,0,0,0,125,125,0.09728,0.028,0.03872,2583.010997,0.09728,0.028,0.03872
44122,1605,2,0.16,4,4.16,1.5,4.21,3,5,3,21,9,3,1,1,1,1,1,5,900,0,0,1,0,0,0,49,1,5,1,44122,1,0,9,9,1,1,1,1,1,1,125000,1,1,0,0,2,0,1,0,0,0,0,125,125,0.03328,0.012,0.03368,2583.010997,0.03328,0.012,0.03368
44122,1605,3,0.19,0,0.19,3.5,4.84,3,4,3,29,8,3,1,1,1,1,1,1,900,0,0,1,0,0,0,49,1,5,1,44122,1,0,9,9,1,1,1,1,1,1,125000,1,1,0,0,2,0,1,0,0,0,0,125,125,0.00152,0.028,0.03872,2583.010997,0.00152,0.028,0.03872
44130,1704,1,0.19,0,0.19,2.5,3.16,2,3,3,16,7,6,1,1,1,1,0,1,839,0,0,0,0,0,1,71,1,5,2,44130,1,0,5,5,2,0,1,1,1,0,30000,1,1,0,0,2,0,1,0,0,0,0,30,30,0.006333333,0.083333333,0.105333333,2957.540007,0.006333333,0.083333333,0.105333333
44130,1704,2,0.16,8,8.16,3.5,3.16,2,4,2,16,6,6,1,1,1,1,0,4,839,0,0,0,0,0,1,71,1,5,2,44130,1,0,5,5,2,0,1,1,1,0,30000,1,1,0,0,2,0,1,0,0,0,0,30,30,0.272,0.116666667,0.105333333,2957.540007,0.272,0.116666667,0.105333333
44130,1704,3,0.14,8,8.14,3.5,3.72,2,4,3,19,7,6,1,1,1,1,0,1,839,0,0,0,0,0,1,71,1,5,2,44130,1,0,5,5,2,0,1,1,1,0,30000,1,1,0,0,2,0,1,0,0,0,0,30,30,0.271333333,0.116666667,0.124,2957.540007,0.271333333,0.116666667,0.124
44266,1492,1,1.4,8,9.4,3.5,14.41,19,28,19,157,55,4,1,1,1,1,1,1,914,0,0,0,1,0,0,64,1,3,1,44266,2,0,9,9,2,1,0,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,125,0.0752,0.028,0.11528,365.7463377,0.0752,0.028,0.11528
44266,1492,2,1.65,4,5.65,2.5,16.95,22,28,22,184,47,4,1,1,1,1,1,1,914,0,0,0,1,0,0,64,1,3,1,44266,2,0,9,9,2,1,0,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,125,0.0452,0.02,0.1356,365.7463377,0.0452,0.02,0.1356
44266,1492,3,1.9,12,13.9,1.5,14.41,19,28,19,184,64,4,1,1,1,1,1,1,914,0,0,0,1,0,0,64,1,3,1,44266,2,0,9,9,2,1,0,1,1,0,125000,1,0,1,0,2,0,1,0,0,0,0,125,125,0.1112,0.012,0.11528,365.7463377,0.1112,0.012,0.11528
44278,1821,3,0.16,4,4.16,1.5,4.84,3,5,3,29,6,3,1,1,1,1,1,5,779,0,0,1,0,0,0,23,1,5,1,44278,6,2,12,7,5,1,1,1,1,0,275000,1,0,1,0,2,0,1,0,0,0,0,275,62.5,0.015127273,0.005454545,0.0176,1204.61134,0.06656,0.024,0.07744
44278,1821,1,0.14,4,4.14,1.5,4.84,3,5,3,21,8,3,1,1,1,1,1,5,779,0,0,1,0,0,0,23,1,5,1,44278,6,2,12,7,5,1,1,1,1,0,275000,1,0,1,0,2,0,1,0,0,0,0,275,62.5,0.015054545,0.005454545,0.0176,1204.61134,0.06624,0.024,0.07744
44278,1821,2,0.12,12,12.12,2.5,4.84,3,4,3,29,6,3,1,1,1,1,1,5,779,0,0,1,0,0,0,23,1,5,1,44278,6,2,12,7,5,1,1,1,1,0,275000,1,0,1,0,2,0,1,0,0,0,0,275,62.5,0.044072727,0.009090909,0.0176,1204.61134,0.19392,0.04,0.07744
44306,1684,1,0.62,12,12.62,2.5,6.58,7,14,10,69,24,4,1,1,1,1,1,5,850,0,0,0,1,0,0,39,1,5,1,44306,4,2,6,5,1,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,30,0.296941176,0.058823529,0.154823529,2713.148372,0.420666667,0.083333333,0.219333333
44306,1684,3,0.62,0,0.62,2.5,7.75,10,12,7,80,24,4,1,1,1,1,1,5,850,0,0,0,1,0,0,39,1,5,1,44306,4,2,6,5,1,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,30,0.014588235,0.058823529,0.182352941,2713.148372,0.020666667,0.083333333,0.258333333
44306,1684,2,0.46,8,8.46,3.5,8.91,7,10,7,59,24,4,1,1,1,1,1,5,850,0,0,0,1,0,0,39,1,5,1,44306,4,2,6,5,1,1,1,1,1,0,42500,1,1,0,0,2,0,1,0,0,0,0,42.5,30,0.199058824,0.082352941,0.209647059,2713.148372,0.282,0.116666667,0.297
44506,1631,3,2.38,8,10.38,1.5,28.28,29,57,29,280,84,5,1,1,1,1,1,1,869,0,0,0,0,1,0,41,2,6,1,44506,3,1,8,8,3,1,1,1,0,0,72500,1,0,1,0,5,0,0,1,0,0,0,72.5,87.5,0.143172414,0.020689655,0.390068966,1503.053859,0.118628571,0.017142857,0.3232
44506,1631,1,2.38,8,10.38,2.5,28.28,29,42,39,322,71,5,1,1,1,1,1,1,869,0,0,0,0,1,0,41,2,6,1,44506,3,1,8,8,3,1,1,1,0,0,72500,1,0,1,0,5,0,0,1,0,0,0,72.5,87.5,0.143172414,0.034482759,0.390068966,1503.053859,0.118628571,0.028571429,0.3232
44506,1631,2,2.38,0,2.38,3.5,20.9,39,49,39,238,97,5,1,1,1,1,1,1,869,0,0,0,0,1,0,41,2,6,1,44506,3,1,8,8,3,1,1,1,0,0,72500,1,0,1,0,5,0,0,1,0,0,0,72.5,87.5,0.032827586,0.048275862,0.288275862,1503.053859,0.0272,0.04,0.238857143
